tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-0208,Agostina Romero,Sr(a). Camilo Fernandez,Neuquen,Cordoba,483,49.86,11,1,5,2,1,5
ENV-0209,Sr(a). Ludmila Gutierrez,Mateo Juan Cruz Vega Sosa,Jujuy,Cordoba,814,39.79,17,0,0,4,0,3
ENV-0210,Dr(a). Juan Gabriel Martinez,Dr(a). Juan Ignacio Sanchez,Entre Rios,Rio Negro,676,18.36,19,1,3,9,1,5
ENV-0211,Sr(a). Juan Bautista Lopez,Sr(a). Joaquin Morales,Catamarca,Jujuy,521,49.98,16,1,6,7,0,4
ENV-0212,Dr(a). Valentina Jazmin Ortiz,Catalina Duarte Vazquez,Catamarca,Chubut,351,32.3,15,1,5,9,1,7
ENV-0213,Jeremias Camilo Ramirez Godoy,Tomas Benjamin Molina,Santa Fe,San Luis,266,38.51,5,1,4,1,0,2
ENV-0214,Jazmin Luciana Castillo Garcia,Luciano Fernandez Ramirez,Salta,Chubut,97,8.65,11,0,2,9,0,1
ENV-0215,Sofia Juarez,Candela Juan Cruz Olivera Romero,Catamarca,Formosa,70,31.94,18,1,1,11,1,6
ENV-0216,Valentino Torres,Sr(a). Juan Cruz Herrera,Catamarca,Salta,363,29.79,19,0,1,11,1,6
ENV-0217,Tomàs Valentino Rodriguez Leiva,Dr(a). Valentina Guzman,La Pampa,San Luis,180,41.35,1,0,0,11,0,1
ENV-0218,Zoe Valentina Lucas Benjamin Muñoz,Paulina Guillermina Gutierrez,Formosa,Santa Fe,623,38.46,14,0,3,11,1,6
ENV-0219,Emiliano Aguirre,Rosario Gimenez Martin,Rio Negro,Entre Rios,773,15.22,3,0,1,8,0,3
ENV-0220,Maria Victoria Isabella Garcia,Dr(a). Emilia Gonzalez,Neuquen,Corrientes,157,30.53,11,1,5,6,0,1
ENV-0221,Lorenzo Cruz Ojeda,Guadalupe Ruiz,Chubut,La Rioja,351,28.3,11,0,3,2,1,3
ENV-0222,Sr(a). Guadalupe Garcia,Juan Bautista Coronel,Chubut,Chaco,332,14.87,13,1,1,3,0,2
ENV-0223,Antonia Julian Cabrera Fernandez,Camila Arias Romero,San Luis,Tucuman,450,9.9,6,1,4,8,0,2
ENV-0224,Zoe Sofia Gimenez Gimenez,Martina Vera Cordoba,Jujuy,Rio Negro,275,4.96,13,1,1,4,0,2
ENV-0225,Dr(a). Felipe Escobar,Ignacio Mora Lopez,CABA,CABA,92,25.0,16,1,4,1,0,1
ENV-0226,Dr(a). Mia Gimenez,Dr(a). Paloma Garcia,Misiones,Chubut,137,36.51,13,1,0,7,1,6
ENV-0227,Guadalupe Peralta Chavez,Dr(a). Violeta Muñoz,Corrientes,La Rioja,161,14.79,13,1,6,9,1,6
ENV-0228,Matias Perez Ferreyra,Sr(a). Joaquín Nuñez,Santiago del Estero,Santa Cruz,1000,6.87,4,1,2,6,0,4
ENV-0229,Bruno Joaquín Ramos,Felipe Peralta,La Rioja,Chubut,270,30.32,13,0,0,1,1,4
ENV-0230,Franco Quiroga Lopez,Josefina Fernandez,Rio Negro,Salta,286,7.87,17,0,2,10,0,1
ENV-0231,Renata Octavio Ayala,Lucia Gutierrez Castro,Mendoza,Santa Cruz,1046,29.89,17,1,5,10,1,8
ENV-0232,Bruno Sanchez,Malena Julia Molina,La Rioja,La Pampa,498,49.0,19,1,6,12,0,2
ENV-0233,Tomas Santiago Martinez Castro,Nahiara Jazmin Lautaro Nahuel Vazquez,Santa Fe,Buenos Aires,522,23.99,19,0,5,1,0,3
ENV-0234,Helena Pilar Suarez,Dr(a). Emilia Silva,Cordoba,Salta,828,38.84,13,0,6,11,1,8
ENV-0235,Dr(a). Kiara Ruiz,Ivan Luciana Garcia Garcia,Tierra del Fuego,Chaco,1968,1.44,11,1,1,7,0,7
ENV-0236,Lautaro Benitez Perez,Delfina Rivero,Misiones,Salta,276,46.07,2,0,4,4,0,1
ENV-0237,Paula Genaro Fernandez Cabrera,Sr(a). Emma Carrizo,Santiago del Estero,Rio Negro,204,19.15,6,1,4,6,0,2
ENV-0238,Sr(a). Luca Rodriguez,Ignacio Herrera,Santiago del Estero,Tucuman,187,30.7,7,0,2,9,1,4
ENV-0239,Benjamin Nicolas Soria,Jeremias Lucero,Jujuy,Tierra del Fuego,1423,34.67,16,1,3,6,1,10
ENV-0240,Jazmin Diaz,Juan Cruz Mia Valentina Bustos Gomez,Jujuy,Chaco,616,33.99,13,1,6,6,0,4
ENV-0241,Sr(a). Mateo Benjamin Muñoz,Ian Ezequiel Lopez Cruz,Chubut,Jujuy,80,14.74,3,1,3,11,1,5
ENV-0242,Lucas Benjamin Martina Miranda,Santiago Cardozo,Corrientes,Corrientes,157,13.92,18,1,1,2,0,1
ENV-0243,Enzo Benjamin Ortiz Gomez,Emilia Juan Sebastian Molina Aguirre,San Luis,Entre Rios,332,3.01,17,0,5,4,1,5
ENV-0244,Mia Jazmin Valentin Lopez,Ignacio Ojeda Moreno,La Pampa,Tierra del Fuego,2490,5.48,5,0,4,3,1,10
ENV-0245,Benjamin Alma Garcia,Joaquin Jazmín Escobar,Rio Negro,Santa Fe,671,37.92,10,1,2,11,1,5
ENV-0246,Agustina Rodriguez,Santiago Fernandez Sanchez,Santa Fe,San Luis,279,26.99,2,0,3,3,0,1
ENV-0247,Benjamin Olivia Acosta,Benjamin Alejandro Julieta Muñoz Gonzalez,CABA,Mendoza,1096,9.72,10,0,0,5,0,6
ENV-0248,Helena Isabella Gomez Sanchez,Ramiro Blanco,Chaco,La Pampa,442,22.99,18,1,1,9,1,4
ENV-0249,Helena Luca Acuña Torres,Delfina Valentino Fernandez,Chaco,La Pampa,411,36.69,9,0,0,12,1,4
ENV-0250,Dr(a). Ciro Molina,Matilda Figueroa,San Luis,Santiago del Estero,219,9.19,13,1,4,6,1,3
ENV-0251,Paulina Thiago Ezequiel Luna,Bruno Pereyra Sosa,Cordoba,Chubut,742,16.52,8,0,2,7,0,3
ENV-0252,Sr(a). Isabella Molina,Sr(a). Franco Fernandez,Formosa,La Pampa,597,29.33,19,0,2,11,1,5
ENV-0253,Ian Simon Peralta Vera,Catalina Gutierrez,CABA,Santiago del Estero,1000,23.54,6,1,5,9,0,4
ENV-0254,Facundo Gutierrez Medina,Lautaro Benjamin Carrizo Sanchez,Tierra del Fuego,Jujuy,1400,32.12,10,1,4,4,1,9
ENV-0255,Camila Maldonado Villalba,Sr(a). Martina Romero,Rio Negro,Chubut,236,37.51,20,1,3,12,1,6
ENV-0256,Juan Pablo Rodriguez Escobar,Martina Ramirez,San Juan,Santiago del Estero,75,38.21,20,0,4,8,1,4
ENV-0257,Bautista Benjamin Ema Moreno,Thiago Paez,Catamarca,San Luis,198,3.56,18,0,4,9,1,4
ENV-0258,Tiziana Barrios,Bautista Soto,Salta,Neuquen,249,34.17,19,1,0,9,1,3
ENV-0259,Sr(a). Jeremias Sosa,Samuel Francesca Fernandez,Neuquen,Chubut,301,21.06,19,0,4,8,0,1
ENV-0260,Miguel Angel Matilda Chavez,Felicitas Molina,Jujuy,Tucuman,225,20.1,1,0,4,2,1,4
ENV-0261,Dr(a). Gael Martinez,Felipe Santiago Hernandez Vazquez,Tierra del Fuego,Catamarca,2008,49.71,3,1,0,5,1,9
ENV-0262,Alma Valentina Flores Vazquez,Emma Rodriguez Luna,Santa Fe,Tucuman,777,19.04,13,1,6,7,1,9
ENV-0263,Matias Quiroga,Emma Gonzalez Benitez,Chubut,Santa Fe,909,6.37,18,1,4,3,0,4
ENV-0264,Sr(a). Zoe Ramos,Juan Bautista Emilia Maldonado,Entre Rios,Buenos Aires,325,48.94,15,1,4,7,0,2
ENV-0265,Dr(a). Dante Ramos,Emma Thiago Lionel Velazquez Pereyra,Entre Rios,Neuquen,708,8.18,7,0,0,11,1,4
ENV-0266,Julieta Rodriguez,Sr(a). Lucía Flores,Entre Rios,Corrientes,487,5.49,2,1,4,11,0,2
ENV-0267,Isabella Romero,Martín Sanchez,CABA,Entre Rios,381,20.41,8,0,6,1,1,4
ENV-0268,Lola Garcia,Zoe Agustin Roldan,Entre Rios,Tucuman,867,16.29,20,1,1,5,0,4
ENV-0269,Jazmín Felipe Medina Rodriguez,León Castro,Santiago del Estero,Salta,376,20.97,9,0,4,10,0,1
ENV-0270,Francesca Valentina Romero,Thiago Gabriel Farias Gomez,Cordoba,Santa Fe,229,28.01,2,1,5,11,1,7
ENV-0271,Isabella Thiago Juarez,Francisca Lopez Coronel,La Pampa,Tierra del Fuego,2476,20.71,10,1,1,9,1,9
ENV-0272,Sr(a). Jazmin Aguero,Julieta Nahuel Diaz Lopez,Jujuy,Tierra del Fuego,1406,40.39,2,1,3,9,1,11
ENV-0273,Thiago Valentin Navarro Avila,Sr(a). Camila Martinez,Entre Rios,Formosa,672,16.85,3,1,6,6,1,6
ENV-0274,Octavio Olivia Rojas Sosa,Benicio Lautaro Nicolas Medina Cordoba,CABA,Formosa,1166,33.85,20,0,6,2,1,11
ENV-0275,Paulina Sanchez,Thiago Renata Ortiz,Tucuman,Santiago del Estero,263,11.24,7,1,2,1,1,4
ENV-0276,Thiago Nicolas Benjamin Castro,Dr(a). Juana Diaz,Tucuman,Chaco,292,45.76,20,0,3,4,0,1
ENV-0277,Olivia Zoe Jazmin Aguirre,Valentina Gael Martin Moreno,Jujuy,Mendoza,539,26.92,12,1,2,6,1,8
ENV-0278,Malena Ponce,Mateo Joaquín Suarez Avila,Neuquen,Chaco,190,38.2,11,0,2,6,1,6
ENV-0279,Sr(a). Bruno Mansilla,Rosario Carrizo Coronel,Entre Rios,Tucuman,757,1.3,18,1,2,3,1,6
ENV-0280,Valentino Morales,Lucia Gonzalez Gimenez,Mendoza,San Luis,232,25.22,11,1,6,8,0,2
ENV-0281,Isabella Luca Maidana Bustos,Benjamin Rojas,Santa Fe,Tucuman,795,23.31,12,0,1,12,1,5
ENV-0282,Benjamin Pereyra,Mateo Benjamin Emilia Gimenez Quiroga,San Juan,Santa Fe,535,26.44,3,0,6,1,0,3
ENV-0283,Luciana Bustos,Bastian Pereyra Martinez,Santa Fe,Entre Rios,50,35.5,1,0,4,8,1,6
ENV-0284,Dr(a). Augusto Perez,Bautista Campos,Santa Fe,Santiago del Estero,627,45.68,16,0,0,9,0,3
ENV-0285,Tiziano Olivera,Julieta Milena Rodriguez,Buenos Aires,Buenos Aires,155,36.25,18,1,0,9,0,1
ENV-0286,Catalina Alvarez Castro,Luca Quiroga Rodriguez,Santiago del Estero,Misiones,165,5.8,4,0,1,4,0,1
ENV-0287,Mia Valentina Romero,Kiara Ayala Martinez,Formosa,La Rioja,88,39.85,3,1,3,8,0,1
ENV-0288,Dr(a). Victoria Blanco,Tiziano Valentin Lucas Gonzalez Soria,Tierra del Fuego,Entre Rios,2546,34.36,3,0,0,7,1,11
ENV-0289,Benjamin Sofia Fernandez Paz,Alexander Garcia,Rio Negro,CABA,1122,35.29,3,1,6,7,1,10
ENV-0290,Sr(a). Tiziano Roldan,Dr(a). Olivia Villalba,San Luis,Chaco,255,46.0,8,0,6,12,0,1
ENV-0291,Juan Bautista Bravo Rodriguez,Francisco Rodriguez,Rio Negro,Formosa,50,46.25,9,0,1,6,1,3
ENV-0292,Dr(a). León Romero,Martín Tomàs Martinez Castro,San Luis,Chubut,621,46.48,10,0,4,4,0,3
ENV-0293,Lorenzo Peralta,Catalina Rios,Mendoza,Santiago del Estero,158,16.92,5,0,4,12,0,1
ENV-0294,Luz Milagros Catalina Fernandez,Thiago Nicolas Josefina Gomez,CABA,Chaco,1031,11.99,3,1,4,10,0,7
ENV-0295,Thiago Joaquin Acosta Coronel,Valentino Lopez Acosta,Mendoza,La Pampa,427,31.89,15,1,1,6,0,2
ENV-0296,Dr(a). Santino Gomez,Sr(a). Matias Caceres,Mendoza,Misiones,167,34.14,13,0,6,10,1,3
ENV-0297,Benjamin Ramirez,Lisandro Castro Toledo,Tierra del Fuego,Catamarca,1891,13.76,13,0,5,7,1,7
ENV-0298,Franco Mateo Alvarez,Thiago Benjamin Thiago Benjamin Fernandez,Catamarca,Buenos Aires,998,22.51,9,0,1,2,1,7
ENV-0299,Lorenzo Ciro Suarez,Guadalupe Leiva Muñoz,San Juan,San Juan,151,20.7,1,0,2,9,1,6
ENV-0300,Mia Diaz,Valentino Gonzalez Ruiz,La Pampa,Mendoza,423,14.95,13,0,5,9,0,1
ENV-0301,Dr(a). Luciana Romero,Lorenzo Gael Ferreyra Luna,Entre Rios,San Luis,403,8.89,13,0,1,5,0,1
ENV-0302,Juan Cruz Abigail Diaz Sanchez,León Garcia,Rio Negro,Chubut,136,8.78,9,1,2,8,0,1
ENV-0303,León Vargas,Thiago Augusto Ruiz Gomez,La Rioja,Formosa,83,36.18,16,0,3,2,1,2
ENV-0304,Sr(a). Mia Molina,Sr(a). Benjamin Alejandro Medina,Mendoza,La Pampa,578,19.3,11,1,2,7,0,4
ENV-0305,Simon Juana Ledesma,Felicitas Fernandez,Santa Fe,Santa Cruz,1554,15.37,20,0,3,6,1,10
ENV-0306,Emma Milagros Vera Caceres,Tomàs Luna Nuñez,La Pampa,Jujuy,1045,48.4,8,1,3,5,0,7
ENV-0307,Dr(a). Juan Pablo Arias,Constanza Nina Luna Avila,Mendoza,La Rioja,50,46.64,7,0,5,9,1,5
ENV-0308,Milo Dominguez Sosa,Sr(a). Lucas Moreno,Tierra del Fuego,Corrientes,2032,39.99,3,1,5,8,1,10
ENV-0309,Nahiara Romero,Santino Gomez,Entre Rios,Formosa,659,35.9,13,0,3,10,0,3
ENV-0310,Bianca Maximo Silva,Sr(a). Tomàs Ruiz,Mendoza,San Juan,149,46.21,14,0,6,6,0,1
ENV-0311,Sr(a). Lautaro Gonzalez,Juana Ayala Rodriguez,San Juan,Santa Cruz,941,5.91,8,1,1,11,0,4
ENV-0312,Lautaro Alma Caceres,Dr(a). Lautaro Gomez,San Luis,Santa Fe,322,48.36,11,1,0,1,1,4
ENV-0313,Juan Cruz Garcia,Benjamin Romero Gomez,Salta,Tucuman,252,28.12,19,0,3,6,1,6
ENV-0314,Alexander Thiago Nicolas Gutierrez,Sr(a). Ignacio Flores,Tierra del Fuego,Salta,1508,17.58,1,1,0,5,1,8
ENV-0315,Francisco Ruiz,Santiago Milagros Ruiz,Chaco,Tucuman,206,17.74,11,1,6,4,0,2
ENV-0316,Sr(a). Tomàs Flores,Federico Diaz Cardozo,La Rioja,Rio Negro,50,22.19,15,1,0,5,1,2
ENV-0317,Dante Figueroa Rojas,Juan Cruz Facundo Perez Guzman,Buenos Aires,La Pampa,447,34.02,6,0,4,3,0,1
ENV-0318,Dr(a). Matias Cabrera,Sr(a). Lautaro Farias,La Pampa,San Juan,579,47.94,8,1,5,3,1,8
ENV-0319,Sr(a). Zoe Valentina Vega,Bastian Salvador Carrizo Sanchez,Mendoza,Buenos Aires,1077,44.21,15,1,3,1,1,9
ENV-0320,Julieta Joaquin Ledesma,Dr(a). Ciro Fernandez,Formosa,Tierra del Fuego,1786,29.08,18,0,2,6,1,7
ENV-0321,Pedro Suarez,Sr(a). Lautaro Benjamin Aguirre,Formosa,Santiago del Estero,145,26.62,11,1,4,7,1,4
ENV-0322,Santiago Maite Rios,Oriana Pilar Diaz Alvarez,La Rioja,Neuquen,178,9.04,10,0,5,3,0,1
ENV-0323,Dr(a). Renata Aguirre,Pilar Rodriguez,Entre Rios,Jujuy,1049,9.56,5,1,3,10,1,11
ENV-0324,Violeta Diaz Gonzalez,Mateo Benjamin Mateo Medina,Misiones,Cordoba,594,31.96,6,0,3,5,1,6
ENV-0325,Nicolas Gomez,Thiago Benjamin Molina Olivera,Neuquen,Santa Cruz,883,43.34,1,1,1,4,0,4
ENV-0326,Sr(a). Alejo Benitez,Juan Sebastian Santino Rivero,San Juan,Salta,396,20.75,16,1,5,8,1,3
ENV-0327,Juana Angel Gabriel Acosta,Morena Jazmin Catalina Guzman Gomez,San Luis,Buenos Aires,726,14.96,9,0,4,5,1,7
ENV-0328,Sofia Tiziano Benjamin Ledesma,Dr(a). Mateo Fernandez,San Luis,Tucuman,496,27.71,4,0,2,9,0,1
ENV-0329,Zoe Valentina Luciana Ortiz,Dr(a). Matias Lopez,La Rioja,San Juan,50,38.12,15,0,3,2,0,1
ENV-0330,Emilia Thiago Benjamin Mendez Velazquez,Valentino Cardozo Ramirez,Santa Fe,Entre Rios,96,43.8,2,1,2,6,0,1
ENV-0331,Samuel Aguero Fernandez,Valentina Luz Milagros Rivero,Catamarca,Neuquen,50,38.89,8,0,6,12,0,1
ENV-0332,Morena Silva,Lucía Thiago Rodriguez Arias,La Rioja,Tierra del Fuego,1976,31.82,6,0,6,4,0,6
ENV-0333,Lola Cardozo Ledesma,Facundo Pilar Nuñez Aguero,CABA,San Luis,809,26.85,20,0,2,12,1,8
ENV-0334,Sebastian Medina Dominguez,Juan Francisco Violeta Ruiz Martin,Formosa,Salta,244,7.21,14,0,2,11,1,3
ENV-0335,Morena Juan Cruz Garcia,Sr(a). Tiziano Suarez,Entre Rios,Chubut,952,41.51,13,1,1,10,0,4
ENV-0336,Luciano Benjamin Paulina Gonzalez Morales,Benjamin Soria,Santa Fe,Misiones,766,22.87,3,1,4,12,1,7
ENV-0337,Simon Benjamin Campos,Jeronimo Nahuel Cruz,Neuquen,Rio Negro,103,29.31,3,1,5,11,0,1
ENV-0338,Mateo Paula Perez Ferreyra,Catalina Vicente Moreno Rodriguez,Catamarca,San Juan,121,11.28,14,0,3,5,0,1
ENV-0339,Ian Benjamin Zoe Flores Gomez,Benjamin Herrera Fernandez,Jujuy,La Pampa,1060,29.11,19,1,6,6,0,7
ENV-0340,Maximo Tomàs Gonzalez,Augusto Constantino Flores Fernandez,CABA,CABA,50,31.5,15,0,0,3,1,2
ENV-0341,Francisco Gomez Cordoba,Josefina Lucero Fernandez,Misiones,Corrientes,203,44.17,10,0,6,5,1,4
ENV-0342,Santino Benjamin Agostina Rodriguez,Sr(a). Tomas Lopez,Formosa,Catamarca,115,33.39,6,0,3,11,1,3
ENV-0343,Joaquín Lucía Fernandez Ramirez,Candela Rodriguez,Misiones,Santa Fe,693,35.33,1,0,3,2,1,5
ENV-0344,Valentino Gomez Ojeda,Luisina Josefina Fernandez Garcia,Salta,Santiago del Estero,433,0.96,11,0,6,7,0,1
ENV-0345,Valentina Juarez Muñoz,Fausto Helena Farias Dominguez,Rio Negro,Catamarca,128,19.46,4,0,2,6,0,1
ENV-0346,Sofia Sofía Lopez Ruiz,Martín Arias Martinez,Chubut,Mendoza,304,32.26,5,0,4,10,1,3
ENV-0347,Santino Gimenez,Sr(a). Bruno Bravo,Neuquen,La Rioja,74,31.59,5,1,4,11,1,3
ENV-0348,Lucas Benjamin Valentino Guzman Ortiz,Manuel Joaquin Herrera Olivera,Catamarca,Chaco,55,37.75,19,1,2,7,1,3
ENV-0349,Benjamin Rodriguez Perez,Thiago Gabriel Duarte Ruiz,Entre Rios,Formosa,641,12.78,20,1,6,12,1,7
ENV-0350,Lucía Juan Bautista Ramirez Quiroga,Santino Benjamin Rojas Fernandez,Corrientes,Salta,525,25.72,13,1,5,1,0,4
ENV-0351,Josefina Gutierrez Diaz,Mateo Benjamin Francesca Godoy,Entre Rios,Rio Negro,768,6.08,16,0,4,1,0,3
ENV-0352,Josefina Benitez Moyano,Isabella Catalina Benitez,La Pampa,Chubut,869,43.11,19,1,2,9,0,4
ENV-0353,Tomas Rodriguez,Juan Ignacio Lucia Quiroga,Rio Negro,Catamarca,74,29.57,1,1,1,1,0,1
ENV-0354,Guillermina Lautaro Gutierrez,Mateo Juan Ignacio Vargas Perez,Mendoza,Salta,393,31.61,17,1,3,12,1,7
ENV-0355,Thiago Nahuel Gonzalez Cordoba,Bruno Thiago Benjamin Bravo Morales,San Juan,Santa Cruz,959,14.23,10,0,4,4,0,3
ENV-0356,Facundo Sosa,Alma Mia Lopez,Chubut,San Juan,303,19.84,3,1,5,7,0,2
ENV-0357,Valentina Santino Silva,Francisco Gimenez Gonzalez,Entre Rios,CABA,432,4.77,14,0,3,10,0,1
ENV-0358,Emma Herrera Alvarez,Joaquin Thiago Daniel Gonzalez,Jujuy,Santiago del Estero,464,6.41,5,0,1,8,0,1
ENV-0359,Francisco Martinez,Victoria Bautista Torres Gimenez,Salta,Salta,86,8.76,5,1,5,2,0,1
ENV-0360,Joaquin Cordoba Chavez,Bautista Medina,Buenos Aires,La Pampa,529,13.96,3,1,5,10,0,4
ENV-0361,Thiago Nahuel Josefina Rodriguez Medina,Sofia Lucas Sanchez Rios,Rio Negro,Neuquen,150,18.33,16,0,2,3,1,2
ENV-0362,Guadalupe Valdez,Maria Paz Manuel Arias,San Luis,Santiago del Estero,199,11.81,17,0,0,1,1,5
ENV-0363,Benjamin Renata Martinez,Juan Manuel Juliana Gonzalez Romero,La Rioja,Mendoza,58,9.36,2,1,1,6,1,4
ENV-0364,Juan Francisco Ojeda,Sofia Velazquez Flores,Formosa,Catamarca,166,18.95,17,0,1,4,0,1
ENV-0365,Renzo Fernandez Garcia,Mateo Valentin Escobar Gutierrez,CABA,Mendoza,987,43.91,10,1,2,2,0,4
ENV-0366,Malena Lautaro Ezequiel Nuñez Gimenez,Bautista Ortiz,Buenos Aires,La Rioja,1021,14.93,10,0,3,6,0,6
ENV-0367,Antonella Fernandez,Thiago Benjamin Josefina Figueroa Quiroga,Rio Negro,Corrientes,259,38.14,8,0,0,7,1,6
ENV-0368,Juan Cruz Victoria Rodriguez Diaz,Sr(a). Felipe Lopez,La Rioja,Santa Fe,522,47.57,1,1,6,12,0,4
ENV-0369,Josefina Gomez,Ciro Benjamin Sofia Sanchez Perez,Chaco,Corrientes,155,49.16,14,1,0,3,0,1
ENV-0370,Catalina Cordoba Sanchez,Sr(a). Delfina Mendez,Catamarca,CABA,1029,44.92,17,1,5,6,1,8
ENV-0371,Catalina Valentina Sosa,Sr(a). Agostina Perez,San Luis,Chaco,249,7.11,13,0,4,10,1,3
ENV-0372,Martina Lola Acosta,Sr(a). Catalina Gomez,Entre Rios,Jujuy,1086,42.62,13,1,2,8,1,8
ENV-0373,Juan Ignacio Isabella Vargas,Valentino Gael Torres,Corrientes,Chubut,469,5.89,4,0,3,8,0,1
ENV-0374,Clara Perez Correa,Máximo Diaz Moreno,Chaco,San Juan,111,48.25,7,1,2,8,1,2
ENV-0375,Catalina Thiago Leonel Correa,Martina Medina Lopez,Catamarca,Cordoba,347,41.41,20,0,1,6,1,3
ENV-0376,Dr(a). Gael Ruiz,Olivia Flores Sosa,La Rioja,Mendoza,151,2.92,10,1,6,3,1,5
ENV-0377,Victoria Tomàs Fernandez,Sr(a). Lara Aguirre,Neuquen,San Juan,160,12.87,15,0,6,3,1,2
ENV-0378,Dr(a). Isabella Garcia,Ciro Santino Benjamin Figueroa,Entre Rios,Chubut,920,41.27,12,0,4,10,1,4
ENV-0379,Agustín Benjamin Ezequiel Arias,Sofia Belen Sosa,Buenos Aires,Catamarca,970,45.17,15,0,0,6,1,7
ENV-0380,Dr(a). Alma Ortiz,Francesca Joaquin Sanchez Diaz,CABA,Cordoba,766,21.94,13,1,0,7,0,4
ENV-0381,Isabella Dylan Ezequiel Pereyra Vazquez,Martin Santino Ferreyra,Cordoba,La Rioja,374,45.46,9,1,3,3,1,7
ENV-0382,Julia Sol Ponce Coronel,Dante Lautaro Nahuel Alvarez,Santa Cruz,Entre Rios,1645,25.2,18,1,0,2,1,9
ENV-0383,Joaquin Mia Cordoba,Uma  Martina Quiroga Duarte,Misiones,Corrientes,304,12.83,18,0,3,12,1,6
ENV-0384,Sr(a). Lucas Lopez,Juan Pablo Lopez,Rio Negro,La Rioja,164,25.37,13,1,1,1,1,3
ENV-0385,Catalina Martinez Diaz,Dr(a). Benjamin Avila,Buenos Aires,Formosa,1034,40.53,16,1,6,10,0,7
ENV-0386,Micaela Alma Lopez,Isabella Felipe Vega Fernandez,Cordoba,Chaco,283,33.01,9,0,6,4,0,1
ENV-0387,Thiago Leonel Guzman Campos,Federico Antonella Nuñez Romero,Mendoza,La Rioja,64,9.22,19,1,6,12,0,1
ENV-0388,Valentino Mateo Duarte Arias,Lara Lopez,San Luis,Buenos Aires,760,47.4,19,0,4,4,0,3
ENV-0389,Dr(a). Delfina Nuñez,Olivia Abril Garcia,Rio Negro,San Juan,99,9.19,2,0,0,4,0,1
ENV-0390,Sebastian Santino Agustin Duarte,Mia Jazmin Vazquez,Buenos Aires,Salta,1442,0.53,20,0,6,3,1,8
ENV-0391,Sr(a). Joaquin Sanchez,Sr(a). Luca Gomez,La Pampa,CABA,475,7.81,5,0,6,9,0,1
ENV-0392,Valentino Villalba,Lautaro Juan Cruz Godoy,Catamarca,La Rioja,121,29.51,11,1,2,3,0,1
ENV-0393,Gael Carrizo Ojeda,Tomàs Thiago Benjamin Martinez Rodriguez,Tucuman,Misiones,144,32.63,6,1,1,11,1,3
ENV-0394,Maia Joaquín Gonzalez Benitez,León Cruz,Mendoza,Jujuy,495,6.8,1,1,6,10,1,7
ENV-0395,Justina Sosa,Santino Suarez,La Pampa,Santa Cruz,1526,32.16,4,1,1,6,0,7
ENV-0396,Sr(a). Mateo Rodriguez,Juana Sanchez Duarte,Entre Rios,La Rioja,651,8.81,3,1,3,1,1,6
ENV-0397,Alma Paez Lopez,Manuel Mendoza Gomez,Tierra del Fuego,Catamarca,1959,13.2,4,0,0,7,1,10
ENV-0398,Dr(a). Federico Benitez,Sofía Lorenzo Rodriguez,Cordoba,Misiones,596,44.15,12,1,0,8,0,4
ENV-0399,Sofia Santiago Quiroga Muñoz,Dr(a). Antonella Garcia,San Luis,Santa Fe,277,8.55,3,0,2,1,0,1
ENV-0400,Isabella Silva Mansilla,Isabella Benjamin Rodriguez,Chaco,Catamarca,107,8.92,13,0,5,2,0,1
ENV-0401,Dr(a). Sofia Gonzalez,Luca Maria Belen Herrera,Catamarca,La Pampa,572,49.27,16,0,3,11,1,7
ENV-0402,Julieta Ruiz Aguirre,Catalina Juan Pablo Lopez Cruz,Cordoba,CABA,645,16.89,7,1,5,9,0,4
ENV-0403,Santiago Martina Benitez Perez,Tiziano Felipe Quiroga Gomez,Tucuman,San Juan,137,33.2,10,0,0,1,1,6
ENV-0404,Micaela Renata Navarro Martinez,Maite Maldonado Flores,Rio Negro,Chubut,133,18.36,14,0,2,11,0,1
ENV-0405,Dr(a). Franco Martinez,Bautista Alvaro Vera Gimenez,Rio Negro,Corrientes,144,1.77,6,1,0,8,0,1
ENV-0406,Sr(a). Juan Ignacio Navarro,Santino Agustin Mateo Diaz,Jujuy,Mendoza,540,24.71,9,0,5,9,0,3
ENV-0407,Juan Ignacio Pedro Olivera,Sofia Paz,La Rioja,Mendoza,114,9.74,2,1,3,8,1,4
ENV-0408,Zoe Jazmin Valentina Bustos,Catalina Castro Molina,San Luis,CABA,758,37.74,4,0,5,6,0,3
ENV-0409,Maximo Bastian Gonzalez Quiroga,Dr(a). Santino Fernandez,Misiones,San Luis,428,27.9,13,1,4,11,0,2
ENV-0410,Sr(a). Carmela Ortiz,Martín Aguero Lucero,Rio Negro,San Luis,380,24.07,3,1,6,12,1,7
ENV-0411,Thiago Benjamin Ferreyra,Dr(a). Martina Perez,Salta,San Luis,728,7.8,15,0,1,4,0,3
ENV-0412,Ana Paula Thiago Ezequiel Ruiz,Mateo Agustin Romero,Chubut,CABA,1428,4.38,14,0,6,11,1,11
ENV-0413,Isabella Agustin Perez,Benjamin Sara Sanchez Garcia,Formosa,La Pampa,537,4.81,18,1,4,6,0,4
ENV-0414,Alma Mia Castillo,Valentino Martin Acosta,Salta,Neuquen,223,39.43,20,1,0,7,1,7
